DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
2009-10-18;2009-10-24;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;38;R$/l;2,684;0,01;2,64;2,7;0,42;0,0;2,27;0,04;2,18;2,42;0,02;10;2009
2009-10-18;2009-10-24;CENTRO OESTE;GOIAS;GASOLINA COMUM;288;R$/l;2,59;0,08;2,34;2,85;0,33;0,03;2,26;0,04;2,18;2,39;0,02;10;2009
2009-10-18;2009-10-24;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;135;R$/l;2,722;0,13;2,56;3,09;0,41;0,05;2,31;0,08;2,21;2,51;0,04;10;2009
2009-10-18;2009-10-24;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;117;R$/l;2,67;0,13;2,31;2,92;0,34;0,05;2,33;0,07;2,24;2,58;0,03;10;2009
2009-10-25;2009-10-31;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;58;R$/l;2,738;0,01;2,71;2,75;0,5;0,0;2,24;0,05;2,15;2,33;0,02;10;2009
2009-10-25;2009-10-31;CENTRO OESTE;GOIAS;GASOLINA COMUM;304;R$/l;2,596;0,08;2,36;2,85;0,32;0,03;2,27;0,04;2,11;2,45;0,02;10;2009
2009-10-25;2009-10-31;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;139;R$/l;2,795;0,1;2,48;3,09;0,48;0,03;2,31;0,09;2,16;2,51;0,04;10;2009
2009-10-25;2009-10-31;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;122;R$/l;2,639;0,15;2,339;2,9;0,32;0,06;2,32;0,06;2,22;2,48;0,03;10;2009
2009-11-01;2009-11-07;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;78;R$/l;2,733;0,05;2,288;2,75;0,46;0,02;2,28;0,05;2,04;2,43;0,02;11;2009
2009-11-01;2009-11-07;CENTRO OESTE;GOIAS;GASOLINA COMUM;287;R$/l;2,589;0,08;2,36;2,8;0,31;0,03;2,28;0,05;2,18;2,45;0,02;11;2009
2009-11-01;2009-11-07;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;140;R$/l;2,792;0,11;2,49;3,12;0,47;0,04;2,32;0,08;2,2;2,51;0,04;11;2009
2009-11-01;2009-11-07;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;123;R$/l;2,682;0,12;2,399;2,9;0,36;0,04;2,33;0,06;2,19;2,48;0,02;11;2009
2009-11-08;2009-11-14;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;38;R$/l;2,732;0,02;2,649;2,74;0,48;0,01;2,25;0,04;2,17;2,31;0,02;11;2009
2009-11-08;2009-11-14;CENTRO OESTE;GOIAS;GASOLINA COMUM;273;R$/l;2,594;0,08;2,37;2,8;0,31;0,03;2,28;0,04;2,2;2,37;0,02;11;2009
2009-11-08;2009-11-14;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;137;R$/l;2,801;0,09;2,599;3,09;0,48;0,03;2,32;0,07;2,25;2,49;0,03;11;2009
2009-11-08;2009-11-14;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;120;R$/l;2,671;0,13;2,38;2,9;0,34;0,05;2,34;0,06;2,24;2,48;0,02;11;2009
2009-11-15;2009-11-21;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;39;R$/l;2,732;0,02;2,68;2,75;0,43;0,0;2,3;0,04;2,22;2,44;0,02;11;2009
2009-11-15;2009-11-21;CENTRO OESTE;GOIAS;GASOLINA COMUM;277;R$/l;2,639;0,07;2,36;2,8;0,35;0,03;2,29;0,05;2,21;2,45;0,02;11;2009
2009-11-15;2009-11-21;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;127;R$/l;2,798;0,09;2,599;3,09;0,47;0,03;2,33;0,08;2,25;2,49;0,03;11;2009
2009-11-15;2009-11-21;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;118;R$/l;2,671;0,13;2,38;2,9;0,34;0,05;2,33;0,06;2,26;2,48;0,02;11;2009
2009-11-22;2009-11-28;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;22;R$/l;2,729;0,01;2,7;2,75;0,46;0,0;2,27;0,04;2,21;2,32;0,02;11;2009
2009-11-22;2009-11-28;CENTRO OESTE;GOIAS;GASOLINA COMUM;263;R$/l;2,642;0,07;2,39;2,8;0,35;0,03;2,29;0,05;2,16;2,45;0,02;11;2009
2009-11-22;2009-11-28;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;130;R$/l;2,786;0,11;2,55;3,09;0,45;0,04;2,33;0,08;2,25;2,49;0,03;11;2009
2009-11-22;2009-11-28;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;110;R$/l;2,676;0,11;2,45;2,9;0,32;0,04;2,35;0,05;2,26;2,45;0,02;11;2009
2009-11-29;2009-12-05;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;22;R$/l;2,732;0,01;2,72;2,75;0,41;0,0;2,32;0,04;2,29;2,46;0,02;11;2009
2009-11-29;2009-12-05;CENTRO OESTE;GOIAS;GASOLINA COMUM;278;R$/l;2,641;0,07;2,266;2,8;0,36;0,03;2,28;0,04;2,21;2,39;0,02;11;2009
2009-11-29;2009-12-05;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;134;R$/l;2,8;0,09;2,599;3,09;0,47;0,03;2,33;0,07;2,25;2,49;0,03;11;2009
2009-11-29;2009-12-05;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;114;R$/l;2,681;0,12;2,45;2,9;0,33;0,04;2,36;0,05;2,26;2,44;0,02;11;2009
2009-12-06;2009-12-12;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;10;R$/l;2,73;0,0;2,73;2,73;0,46;0,0;2,27;0,04;2,22;2,32;0,02;12;2009
2009-12-06;2009-12-12;CENTRO OESTE;GOIAS;GASOLINA COMUM;278;R$/l;2,643;0,07;2,39;2,8;0,36;0,03;2,28;0,05;2,13;2,54;0,02;12;2009
2009-12-06;2009-12-12;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;130;R$/l;2,791;0,1;2,479;3,1;0,46;0,04;2,33;0,07;2,25;2,5;0,03;12;2009
2009-12-06;2009-12-12;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;119;R$/l;2,662;0,12;2,45;2,89;0,32;0,04;2,34;0,05;2,25;2,48;0,02;12;2009
2009-12-13;2009-12-19;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;39;R$/l;2,725;0,02;2,649;2,73;0,46;0,01;2,27;0,03;2,21;2,3;0,02;12;2009
2009-12-13;2009-12-19;CENTRO OESTE;GOIAS;GASOLINA COMUM;261;R$/l;2,644;0,06;2,389;2,8;0,36;0,02;2,29;0,06;2,15;2,54;0,02;12;2009
2009-12-13;2009-12-19;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;136;R$/l;2,78;0,11;2,49;3,09;0,43;0,04;2,35;0,07;2,25;2,49;0,03;12;2009
2009-12-13;2009-12-19;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;118;R$/l;2,683;0,11;2,489;2,9;0,34;0,04;2,34;0,05;2,26;2,48;0,02;12;2009
2009-12-20;2009-12-26;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;57;R$/l;2,728;0,01;2,7;2,74;0,45;0,0;2,28;0,02;2,22;2,3;0,01;12;2009
2009-12-20;2009-12-26;CENTRO OESTE;GOIAS;GASOLINA COMUM;282;R$/l;2,642;0,07;2,37;2,8;0,37;0,03;2,28;0,04;2,2;2,39;0,02;12;2009
2009-12-20;2009-12-26;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;143;R$/l;2,797;0,11;2,499;3,29;0,46;0,04;2,34;0,07;2,24;2,5;0,03;12;2009
2009-12-20;2009-12-26;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;117;R$/l;2,673;0,11;2,45;2,89;0,34;0,04;2,33;0,05;2,24;2,48;0,02;12;2009
2009-12-27;2010-01-02;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;36;R$/l;2,725;0,01;2,69;2,74;0,44;0,0;2,28;0,02;2,26;2,3;0,01;12;2009
2009-12-27;2010-01-02;CENTRO OESTE;GOIAS;GASOLINA COMUM;242;R$/l;2,644;0,07;2,39;2,8;0,35;0,03;2,29;0,04;2,23;2,41;0,02;12;2009
2009-12-27;2010-01-02;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;122;R$/l;2,795;0,11;2,499;3,29;0,45;0,04;2,34;0,07;2,25;2,49;0,03;12;2009
2009-12-27;2010-01-02;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;113;R$/l;2,671;0,13;2,45;2,9;0,34;0,05;2,34;0,06;2,11;2,45;0,02;12;2009
2010-01-03;2010-01-09;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;33;R$/l;2,725;0,01;2,7;2,73;;0,0;;;;;;1;2010
2010-01-03;2010-01-09;CENTRO OESTE;GOIAS;GASOLINA COMUM;290;R$/l;2,66;0,07;2,4;2,85;0,35;0,03;2,31;0,04;2,24;2,49;0,02;1;2010
2010-01-03;2010-01-09;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;141;R$/l;2,795;0,11;2,499;3,29;0,44;0,04;2,36;0,07;2,25;2,52;0,03;1;2010
2010-01-03;2010-01-09;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;115;R$/l;2,671;0,12;2,45;2,9;0,32;0,05;2,36;0,05;2,27;2,48;0,02;1;2010
2010-01-10;2010-01-16;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;29;R$/l;2,73;0,0;2,725;2,73;;0,0;;;;;;1;2010
2010-01-10;2010-01-16;CENTRO OESTE;GOIAS;GASOLINA COMUM;308;R$/l;2,658;0,07;2,389;2,82;0,35;0,03;2,31;0,04;2,23;2,42;0,02;1;2010
2010-01-10;2010-01-16;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;131;R$/l;2,801;0,11;2,58;3,29;0,43;0,04;2,37;0,06;2,25;2,52;0,03;1;2010
2010-01-10;2010-01-16;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;121;R$/l;2,662;0,13;2,439;2,98;0,3;0,05;2,36;0,05;2,26;2,48;0,02;1;2010
2010-01-17;2010-01-23;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;22;R$/l;2,779;0,05;2,76;2,99;0,47;0,02;2,31;0,04;2,25;2,36;0,02;1;2010
2010-01-17;2010-01-23;CENTRO OESTE;GOIAS;GASOLINA COMUM;267;R$/l;2,666;0,08;2,39;2,82;0,35;0,03;2,31;0,04;2,24;2,43;0,02;1;2010
2010-01-17;2010-01-23;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;147;R$/l;2,75;0,15;2,56;3,29;0,37;0,05;2,38;0,06;2,3;2,53;0,02;1;2010
2010-01-17;2010-01-23;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;120;R$/l;2,622;0,16;2,44;2,9;0,27;0,06;2,35;0,06;2,14;2,48;0,02;1;2010
2010-01-24;2010-01-30;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;23;R$/l;2,756;0,02;2,66;2,78;;0,01;;;;;;1;2010
2010-01-24;2010-01-30;CENTRO OESTE;GOIAS;GASOLINA COMUM;284;R$/l;2,682;0,08;2,349;2,82;0,36;0,03;2,33;0,04;2,14;2,45;0,02;1;2010
2010-01-24;2010-01-30;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;141;R$/l;2,753;0,15;2,51;3,29;0,36;0,05;2,39;0,06;2,3;2,54;0,03;1;2010
2010-01-24;2010-01-30;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;116;R$/l;2,652;0,14;2,428;2,9;0,3;0,05;2,35;0,06;2,14;2,49;0,03;1;2010
2010-01-31;2010-02-06;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;60;R$/l;2,753;0,03;2,549;2,78;0,32;0,01;2,43;0,08;2,24;2,5;0,03;1;2010
2010-01-31;2010-02-06;CENTRO OESTE;GOIAS;GASOLINA COMUM;246;R$/l;2,685;0,07;2,39;2,9;0,34;0,03;2,34;0,04;2,28;2,47;0,02;1;2010
2010-01-31;2010-02-06;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;140;R$/l;2,75;0,16;2,559;3,29;0,36;0,06;2,39;0,06;2,24;2,52;0,02;1;2010
2010-01-31;2010-02-06;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;114;R$/l;2,631;0,16;2,41;2,94;0,28;0,06;2,35;0,06;2,28;2,49;0,02;1;2010
2010-02-07;2010-02-13;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;60;R$/l;2,756;0,01;2,72;2,78;0,32;0,0;2,43;0,08;2,25;2,5;0,03;2;2010
2010-02-07;2010-02-13;CENTRO OESTE;GOIAS;GASOLINA COMUM;263;R$/l;2,686;0,07;2,45;2,9;0,38;0,02;2,31;0,04;2,17;2,44;0,02;2;2010
2010-02-07;2010-02-13;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;140;R$/l;2,75;0,16;2,49;3,29;0,33;0,06;2,42;0,07;2,35;2,69;0,03;2;2010
2010-02-07;2010-02-13;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;131;R$/l;2,645;0,15;2,41;2,98;0,32;0,06;2,33;0,06;2,25;2,55;0,02;2;2010
2010-02-14;2010-02-20;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;60;R$/l;2,756;0,01;2,72;2,78;0,31;0,0;2,45;0,06;2,25;2,5;0,02;2;2010
2010-02-14;2010-02-20;CENTRO OESTE;GOIAS;GASOLINA COMUM;243;R$/l;2,676;0,07;2,45;2,9;0,38;0,03;2,3;0,04;2,25;2,44;0,02;2;2010
2010-02-14;2010-02-20;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;137;R$/l;2,826;0,11;2,56;3,29;0,43;0,04;2,4;0,05;2,34;2,52;0,02;2;2010
2010-02-14;2010-02-20;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,634;0,16;2,38;2,98;0,32;0,06;2,32;0,05;2,25;2,5;0,02;2;2010
2010-02-21;2010-02-27;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;60;R$/l;2,756;0,01;2,72;2,78;0,31;0,0;2,45;0,06;2,25;2,5;0,02;2;2010
2010-02-21;2010-02-27;CENTRO OESTE;GOIAS;GASOLINA COMUM;252;R$/l;2,65;0,08;2,45;2,9;0,35;0,03;2,3;0,04;2,24;2,44;0,02;2;2010
2010-02-21;2010-02-27;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;135;R$/l;2,827;0,11;2,56;3,29;0,44;0,04;2,38;0,05;2,2;2,51;0,02;2;2010
2010-02-21;2010-02-27;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;131;R$/l;2,642;0,15;2,379;2,98;0,33;0,06;2,32;0,05;2,26;2,5;0,02;2;2010
2010-02-28;2010-03-06;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;78;R$/l;2,734;0,08;2,49;2,79;0,29;0,03;2,44;0,06;2,25;2,5;0,03;2;2010
2010-02-28;2010-03-06;CENTRO OESTE;GOIAS;GASOLINA COMUM;253;R$/l;2,605;0,11;2,38;2,9;0,31;0,04;2,3;0,04;2,23;2,42;0,02;2;2010
2010-02-28;2010-03-06;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;137;R$/l;2,824;0,11;2,59;3,29;0,43;0,04;2,39;0,04;2,31;2,5;0,02;2;2010
2010-02-28;2010-03-06;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;131;R$/l;2,615;0,17;2,38;2,98;0,32;0,06;2,3;0,05;2,18;2,5;0,02;2;2010
2010-03-07;2010-03-13;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;78;R$/l;2,734;0,08;2,49;2,79;0,3;0,03;2,44;0,08;2,25;2,5;0,03;3;2010
2010-03-07;2010-03-13;CENTRO OESTE;GOIAS;GASOLINA COMUM;250;R$/l;2,65;0,1;2,39;3,27;0,36;0,04;2,28;0,04;2,21;2,47;0,02;3;2010
2010-03-07;2010-03-13;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;137;R$/l;2,831;0,11;2,59;3,29;0,44;0,04;2,39;0,04;2,31;2,49;0,02;3;2010
2010-03-07;2010-03-13;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,643;0,15;2,379;2,98;0,33;0,06;2,31;0,05;2,23;2,5;0,02;3;2010
2010-03-14;2010-03-20;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,735;0,08;2,49;2,8;0,29;0,03;2,44;0,07;2,25;2,5;0,03;3;2010
2010-03-14;2010-03-20;CENTRO OESTE;GOIAS;GASOLINA COMUM;247;R$/l;2,629;0,11;2,31;2,9;0,36;0,04;2,27;0,04;2,17;2,44;0,02;3;2010
2010-03-14;2010-03-20;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;140;R$/l;2,827;0,1;2,68;3,12;0,44;0,04;2,38;0,05;2,29;2,5;0,02;3;2010
2010-03-14;2010-03-20;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,616;0,16;2,38;2,98;0,32;0,06;2,3;0,05;2,24;2,47;0,02;3;2010
2010-03-21;2010-03-27;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,735;0,08;2,49;2,79;0,34;0,03;2,4;0,09;2,25;2,49;0,04;3;2010
2010-03-21;2010-03-27;CENTRO OESTE;GOIAS;GASOLINA COMUM;254;R$/l;2,574;0,12;2,26;2,89;0,32;0,05;2,25;0,05;2,18;2,38;0,02;3;2010
2010-03-21;2010-03-27;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;139;R$/l;2,832;0,1;2,68;3,29;0,45;0,04;2,38;0,05;2,3;2,51;0,02;3;2010
2010-03-21;2010-03-27;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,607;0,17;2,35;2,98;0,33;0,06;2,28;0,04;2,22;2,45;0,02;3;2010
2010-03-28;2010-04-03;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,734;0,08;2,49;2,79;0,3;0,03;2,44;0,06;2,3;2,5;0,02;3;2010
2010-03-28;2010-04-03;CENTRO OESTE;GOIAS;GASOLINA COMUM;255;R$/l;2,514;0,15;2,26;2,89;0,27;0,06;2,24;0,05;2,16;2,37;0,02;3;2010
2010-03-28;2010-04-03;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;140;R$/l;2,763;0,14;2,59;3,29;0,41;0,05;2,36;0,06;2,26;2,52;0,03;3;2010
2010-03-28;2010-04-03;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,59;0,17;2,38;2,98;0,32;0,07;2,28;0,05;2,19;2,55;0,02;3;2010
2010-04-04;2010-04-10;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;79;R$/l;2,734;0,08;2,49;2,79;0,27;0,03;2,46;0,04;2,44;2,49;0,02;4;2010
2010-04-04;2010-04-10;CENTRO OESTE;GOIAS;GASOLINA COMUM;255;R$/l;2,464;0,17;2,269;2,89;0,23;0,07;2,24;0,05;2,15;2,37;0,02;4;2010
2010-04-04;2010-04-10;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;139;R$/l;2,754;0,14;2,59;3,29;0,41;0,05;2,34;0,06;2,25;2,52;0,02;4;2010
2010-04-04;2010-04-10;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,597;0,17;2,369;2,98;0,33;0,06;2,27;0,04;2,19;2,44;0,02;4;2010
2010-04-11;2010-04-17;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,735;0,08;2,49;2,79;0,29;0,03;2,45;0,0;2,45;2,45;0,0;4;2010
2010-04-11;2010-04-17;CENTRO OESTE;GOIAS;GASOLINA COMUM;255;R$/l;2,458;0,18;2,26;3,0;0,23;0,07;2,23;0,06;2,15;2,51;0,03;4;2010
2010-04-11;2010-04-17;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;141;R$/l;2,755;0,14;2,65;3,29;0,42;0,05;2,34;0,07;2,08;2,51;0,03;4;2010
2010-04-11;2010-04-17;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,595;0,17;2,34;2,98;0,32;0,06;2,27;0,04;2,1;2,44;0,02;4;2010
2010-04-18;2010-04-24;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,735;0,08;2,49;2,79;;0,03;;;;;;4;2010
2010-04-18;2010-04-24;CENTRO OESTE;GOIAS;GASOLINA COMUM;252;R$/l;2,456;0,18;2,25;2,89;0,23;0,07;2,22;0,06;2,15;2,37;0,02;4;2010
2010-04-18;2010-04-24;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;139;R$/l;2,755;0,14;2,65;3,29;0,42;0,05;2,33;0,06;2,23;2,47;0,02;4;2010
2010-04-18;2010-04-24;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,617;0,15;2,41;2,98;0,35;0,06;2,27;0,04;2,18;2,44;0,02;4;2010
2010-04-25;2010-05-01;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,735;0,08;2,49;2,79;0,29;0,03;2,45;0,08;2,25;2,5;0,03;4;2010
2010-04-25;2010-05-01;CENTRO OESTE;GOIAS;GASOLINA COMUM;254;R$/l;2,45;0,18;2,25;2,89;0,23;0,07;2,22;0,06;2,15;2,37;0,03;4;2010
2010-04-25;2010-05-01;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;140;R$/l;2,756;0,14;2,65;3,29;0,44;0,05;2,32;0,07;2,23;2,51;0,03;4;2010
2010-04-25;2010-05-01;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,611;0,16;2,34;2,98;0,34;0,06;2,27;0,04;2,18;2,44;0,02;4;2010
2010-05-02;2010-05-08;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,735;0,08;2,49;2,79;0,29;0,03;2,44;0,08;2,25;2,5;0,03;5;2010
2010-05-02;2010-05-08;CENTRO OESTE;GOIAS;GASOLINA COMUM;255;R$/l;2,44;0,19;2,19;2,89;0,21;0,08;2,23;0,06;2,15;2,45;0,03;5;2010
2010-05-02;2010-05-08;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;139;R$/l;2,756;0,15;2,63;3,29;0,44;0,05;2,32;0,08;2,25;2,52;0,03;5;2010
2010-05-02;2010-05-08;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,622;0,15;2,39;2,98;0,35;0,06;2,28;0,05;2,18;2,44;0,02;5;2010
2010-05-09;2010-05-15;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,735;0,08;2,49;2,79;0,29;0,03;2,44;0,08;2,25;2,5;0,03;5;2010
2010-05-09;2010-05-15;CENTRO OESTE;GOIAS;GASOLINA COMUM;255;R$/l;2,432;0,19;2,23;2,89;0,2;0,08;2,24;0,05;2,14;2,33;0,02;5;2010
2010-05-09;2010-05-15;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;138;R$/l;2,755;0,14;2,59;3,29;0,42;0,05;2,33;0,07;2,23;2,49;0,03;5;2010
2010-05-09;2010-05-15;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,615;0,15;2,39;2,98;0,33;0,06;2,28;0,06;2,1;2,44;0,02;5;2010
2010-05-16;2010-05-22;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,735;0,08;2,49;2,79;0,25;0,03;2,48;0,03;2,44;2,5;0,01;5;2010
2010-05-16;2010-05-22;CENTRO OESTE;GOIAS;GASOLINA COMUM;255;R$/l;2,44;0,18;2,23;2,89;0,21;0,08;2,23;0,05;2,17;2,38;0,02;5;2010
2010-05-16;2010-05-22;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;139;R$/l;2,754;0,15;2,559;3,29;0,44;0,05;2,32;0,08;2,06;2,52;0,03;5;2010
2010-05-16;2010-05-22;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,635;0,14;2,44;2,98;0,34;0,05;2,3;0,05;2,19;2,43;0,02;5;2010
2010-05-23;2010-05-29;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,668;0,07;2,49;2,79;0,26;0,03;2,41;0,07;2,3;2,5;0,03;5;2010
2010-05-23;2010-05-29;CENTRO OESTE;GOIAS;GASOLINA COMUM;255;R$/l;2,433;0,19;2,23;2,89;0,2;0,08;2,23;0,05;2,17;2,38;0,02;5;2010
2010-05-23;2010-05-29;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;139;R$/l;2,76;0,15;2,649;3,29;0,45;0,05;2,31;0,08;2,24;2,51;0,03;5;2010
2010-05-23;2010-05-29;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,624;0,14;2,47;2,98;0,36;0,05;2,26;0,05;2,1;2,43;0,02;5;2010
2010-05-30;2010-06-05;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,646;0,06;2,49;2,89;0,24;0,02;2,4;0,05;2,34;2,5;0,02;5;2010
2010-05-30;2010-06-05;CENTRO OESTE;GOIAS;GASOLINA COMUM;255;R$/l;2,437;0,19;2,23;2,8;0,22;0,08;2,22;0,05;2,16;2,35;0,02;5;2010
2010-05-30;2010-06-05;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;138;R$/l;2,753;0,14;2,649;3,29;0,44;0,05;2,32;0,07;2,23;2,5;0,03;5;2010
2010-05-30;2010-06-05;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;132;R$/l;2,63;0,14;2,469;2,98;0,35;0,05;2,28;0,05;2,18;2,43;0,02;5;2010
2010-06-06;2010-06-12;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;80;R$/l;2,644;0,05;2,49;2,69;0,27;0,02;2,38;0,07;2,25;2,5;0,03;6;2010
2010-06-06;2010-06-12;CENTRO OESTE;GOIAS;GASOLINA COMUM;255;R$/l;2,437;0,19;2,19;2,8;0,22;0,08;2,22;0,05;2,16;2,35;0,02;6;2010
2010-06-06;2010-06-12;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;139;R$/l;2,757;0,15;2,64;3,29;0,44;0,05;2,31;0,08;2,22;2,52;0,03;6;2010
