DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
2012-02-19;2012-02-25;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;740;R$/l;2,842;0,13;2,619;3,69;0,38;0,04;2,46;0,08;2,33;2,73;0,03;2;2012
2012-02-19;2012-02-25;SUDESTE;SAO PAULO;GASOLINA COMUM;2375;R$/l;2,64;0,11;2,349;3,4;0,39;0,04;2,25;0,06;2,02;2,71;0,03;2;2012
2012-02-26;2012-03-03;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;188;R$/l;2,817;0,1;2,59;3,11;0,31;0,04;2,51;0,06;2,36;2,72;0,03;2;2012
2012-02-26;2012-03-03;SUDESTE;MINAS GERAIS;GASOLINA COMUM;986;R$/l;2,821;0,1;2,488;3,09;0,39;0,04;2,43;0,07;2,25;2,7;0,03;2;2012
2012-02-26;2012-03-03;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;738;R$/l;2,843;0,12;2,579;3,69;0,38;0,04;2,47;0,07;2,3;2,67;0,03;2;2012
2012-02-26;2012-03-03;SUDESTE;SAO PAULO;GASOLINA COMUM;2377;R$/l;2,636;0,1;2,29;2,95;0,39;0,04;2,25;0,06;2,1;2,54;0,03;2;2012
2012-03-04;2012-03-10;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;188;R$/l;2,809;0,11;2,67;3,11;0,3;0,04;2,5;0,06;2,36;2,72;0,02;3;2012
2012-03-04;2012-03-10;SUDESTE;MINAS GERAIS;GASOLINA COMUM;987;R$/l;2,813;0,1;2,488;3,04;0,38;0,04;2,43;0,07;2,25;2,7;0,03;3;2012
2012-03-04;2012-03-10;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,855;0,12;2,579;3,69;0,38;0,04;2,48;0,08;2,29;2,67;0,03;3;2012
2012-03-04;2012-03-10;SUDESTE;SAO PAULO;GASOLINA COMUM;2371;R$/l;2,659;0,1;2,29;3,1;0,4;0,04;2,26;0,06;2,1;2,54;0,03;3;2012
2012-03-11;2012-03-17;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;188;R$/l;2,815;0,11;2,68;3,11;0,31;0,04;2,51;0,06;2,36;2,72;0,03;3;2012
2012-03-11;2012-03-17;SUDESTE;MINAS GERAIS;GASOLINA COMUM;988;R$/l;2,819;0,1;2,55;3,09;0,38;0,04;2,43;0,07;2,29;2,72;0,03;3;2012
2012-03-11;2012-03-17;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;738;R$/l;2,846;0,12;2,599;3,69;0,38;0,04;2,47;0,07;2,29;2,68;0,03;3;2012
2012-03-11;2012-03-17;SUDESTE;SAO PAULO;GASOLINA COMUM;2374;R$/l;2,659;0,1;2,359;3,4;0,4;0,04;2,26;0,06;2,11;2,58;0,03;3;2012
2012-03-18;2012-03-24;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,812;0,11;2,67;3,11;0,3;0,04;2,51;0,06;2,36;2,72;0,02;3;2012
2012-03-18;2012-03-24;SUDESTE;MINAS GERAIS;GASOLINA COMUM;987;R$/l;2,813;0,1;2,499;3,09;0,37;0,04;2,44;0,07;2,3;2,7;0,03;3;2012
2012-03-18;2012-03-24;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,843;0,13;2,599;3,69;0,38;0,04;2,46;0,08;2,33;2,68;0,03;3;2012
2012-03-18;2012-03-24;SUDESTE;SAO PAULO;GASOLINA COMUM;2373;R$/l;2,652;0,1;2,359;3,0;0,39;0,04;2,26;0,06;2,11;2,54;0,03;3;2012
2012-03-25;2012-03-31;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;188;R$/l;2,81;0,11;2,67;3,11;0,31;0,04;2,5;0,06;2,36;2,73;0,02;3;2012
2012-03-25;2012-03-31;SUDESTE;MINAS GERAIS;GASOLINA COMUM;989;R$/l;2,824;0,1;2,55;3,09;0,38;0,04;2,45;0,07;2,3;2,7;0,03;3;2012
2012-03-25;2012-03-31;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;737;R$/l;2,852;0,13;2,499;3,69;0,37;0,04;2,49;0,08;2,33;2,69;0,03;3;2012
2012-03-25;2012-03-31;SUDESTE;SAO PAULO;GASOLINA COMUM;2375;R$/l;2,656;0,1;2,299;3,3;0,4;0,04;2,26;0,06;2,03;2,54;0,03;3;2012
2012-04-01;2012-04-07;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,81;0,11;2,65;3,11;0,3;0,04;2,5;0,06;2,36;2,73;0,02;4;2012
2012-04-01;2012-04-07;SUDESTE;MINAS GERAIS;GASOLINA COMUM;988;R$/l;2,825;0,1;2,549;3,09;0,38;0,03;2,45;0,07;2,3;2,7;0,03;4;2012
2012-04-01;2012-04-07;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,854;0,13;2,599;3,69;0,38;0,04;2,48;0,08;2,04;2,69;0,03;4;2012
2012-04-01;2012-04-07;SUDESTE;SAO PAULO;GASOLINA COMUM;2375;R$/l;2,646;0,1;2,299;3,0;0,38;0,04;2,26;0,06;2,03;2,54;0,03;4;2012
2012-04-08;2012-04-14;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,804;0,11;2,67;3,11;0,29;0,04;2,51;0,05;2,43;2,74;0,02;4;2012
2012-04-08;2012-04-14;SUDESTE;MINAS GERAIS;GASOLINA COMUM;988;R$/l;2,823;0,1;2,539;3,09;0,37;0,04;2,45;0,07;2,25;2,7;0,03;4;2012
2012-04-08;2012-04-14;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;738;R$/l;2,855;0,13;2,599;3,69;0,37;0,04;2,48;0,08;2,33;2,71;0,03;4;2012
2012-04-08;2012-04-14;SUDESTE;SAO PAULO;GASOLINA COMUM;2375;R$/l;2,648;0,1;2,299;3,3;0,38;0,04;2,26;0,06;2,12;2,66;0,03;4;2012
2012-04-15;2012-04-21;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,806;0,11;2,49;3,11;0,29;0,04;2,51;0,05;2,43;2,74;0,02;4;2012
2012-04-15;2012-04-21;SUDESTE;MINAS GERAIS;GASOLINA COMUM;987;R$/l;2,823;0,1;2,54;3,09;0,37;0,04;2,45;0,07;2,25;2,77;0,03;4;2012
2012-04-15;2012-04-21;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,85;0,13;2,559;3,69;0,38;0,04;2,47;0,08;2,33;2,71;0,03;4;2012
2012-04-15;2012-04-21;SUDESTE;SAO PAULO;GASOLINA COMUM;2376;R$/l;2,66;0,1;2,299;3,3;0,39;0,04;2,27;0,06;2,07;2,66;0,03;4;2012
2012-04-22;2012-04-28;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,812;0,1;2,67;3,11;0,3;0,04;2,51;0,06;2,37;2,74;0,02;4;2012
2012-04-22;2012-04-28;SUDESTE;MINAS GERAIS;GASOLINA COMUM;988;R$/l;2,821;0,1;2,55;3,09;0,37;0,04;2,45;0,07;2,3;2,7;0,03;4;2012
2012-04-22;2012-04-28;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,859;0,13;2,599;3,69;0,37;0,04;2,49;0,08;2,33;2,71;0,03;4;2012
2012-04-22;2012-04-28;SUDESTE;SAO PAULO;GASOLINA COMUM;2376;R$/l;2,653;0,1;2,285;3,4;0,39;0,04;2,26;0,06;2,02;2,56;0,03;4;2012
2012-04-29;2012-05-05;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,868;0,07;2,69;3,11;0,36;0,03;2,5;0,07;2,36;2,74;0,03;4;2012
2012-04-29;2012-05-05;SUDESTE;MINAS GERAIS;GASOLINA COMUM;988;R$/l;2,816;0,1;2,549;3,05;0,37;0,04;2,45;0,07;2,3;2,7;0,03;4;2012
2012-04-29;2012-05-05;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,858;0,13;2,599;3,69;0,37;0,04;2,49;0,07;2,34;2,71;0,03;4;2012
2012-04-29;2012-05-05;SUDESTE;SAO PAULO;GASOLINA COMUM;2377;R$/l;2,636;0,1;2,249;2,9;0,38;0,04;2,26;0,06;2,02;2,54;0,03;4;2012
2012-05-06;2012-05-12;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,842;0,08;2,69;3,11;0,36;0,03;2,49;0,08;2,36;2,74;0,03;5;2012
2012-05-06;2012-05-12;SUDESTE;MINAS GERAIS;GASOLINA COMUM;988;R$/l;2,808;0,11;2,55;3,09;0,35;0,04;2,46;0,07;2,29;2,71;0,03;5;2012
2012-05-06;2012-05-12;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,856;0,13;2,599;3,69;0,38;0,04;2,48;0,08;2,31;2,66;0,03;5;2012
2012-05-06;2012-05-12;SUDESTE;SAO PAULO;GASOLINA COMUM;2375;R$/l;2,629;0,11;2,249;3,0;0,37;0,04;2,26;0,06;2,02;2,63;0,03;5;2012
2012-05-13;2012-05-19;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,869;0,07;2,72;3,11;0,38;0,02;2,49;0,07;2,36;2,74;0,03;5;2012
2012-05-13;2012-05-19;SUDESTE;MINAS GERAIS;GASOLINA COMUM;985;R$/l;2,806;0,11;2,549;3,09;0,36;0,04;2,45;0,07;2,29;2,71;0,03;5;2012
2012-05-13;2012-05-19;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;740;R$/l;2,852;0,13;2,559;3,69;0,38;0,05;2,47;0,09;2,31;2,66;0,04;5;2012
2012-05-13;2012-05-19;SUDESTE;SAO PAULO;GASOLINA COMUM;2374;R$/l;2,651;0,11;2,199;3,3;0,39;0,04;2,26;0,06;2,0;2,55;0,03;5;2012
2012-05-20;2012-05-26;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,868;0,07;2,72;3,11;0,38;0,02;2,49;0,07;2,35;2,75;0,03;5;2012
2012-05-20;2012-05-26;SUDESTE;MINAS GERAIS;GASOLINA COMUM;988;R$/l;2,803;0,11;2,499;3,09;0,35;0,04;2,46;0,07;2,3;2,71;0,03;5;2012
2012-05-20;2012-05-26;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;738;R$/l;2,861;0,13;2,57;3,72;0,37;0,04;2,5;0,08;2,33;2,64;0,03;5;2012
2012-05-20;2012-05-26;SUDESTE;SAO PAULO;GASOLINA COMUM;2370;R$/l;2,633;0,11;2,199;2,9;0,37;0,04;2,26;0,06;2,02;2,54;0,03;5;2012
2012-05-27;2012-06-02;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;188;R$/l;2,87;0,07;2,69;3,11;0,38;0,02;2,49;0,07;2,35;2,75;0,03;5;2012
2012-05-27;2012-06-02;SUDESTE;MINAS GERAIS;GASOLINA COMUM;984;R$/l;2,801;0,11;2,55;3,09;0,36;0,04;2,45;0,07;2,3;2,71;0,03;5;2012
2012-05-27;2012-06-02;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;740;R$/l;2,856;0,13;2,599;3,72;0,37;0,04;2,49;0,08;2,32;2,76;0,03;5;2012
2012-05-27;2012-06-02;SUDESTE;SAO PAULO;GASOLINA COMUM;2372;R$/l;2,645;0,11;2,199;3,0;0,38;0,04;2,26;0,06;2,02;2,52;0,03;5;2012
2012-06-03;2012-06-09;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,849;0,08;2,65;3,11;0,35;0,03;2,5;0,08;2,35;2,75;0,03;6;2012
2012-06-03;2012-06-09;SUDESTE;MINAS GERAIS;GASOLINA COMUM;988;R$/l;2,801;0,12;2,51;3,09;0,35;0,04;2,45;0,07;2,1;2,71;0,03;6;2012
2012-06-03;2012-06-09;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;738;R$/l;2,858;0,13;2,579;3,71;0,38;0,05;2,48;0,09;2,32;2,8;0,04;6;2012
2012-06-03;2012-06-09;SUDESTE;SAO PAULO;GASOLINA COMUM;2375;R$/l;2,635;0,11;2,199;3,3;0,38;0,04;2,26;0,07;2,01;2,76;0,03;6;2012
2012-06-10;2012-06-16;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,841;0,08;2,72;3,11;0,35;0,03;2,5;0,07;2,36;2,75;0,03;6;2012
2012-06-10;2012-06-16;SUDESTE;MINAS GERAIS;GASOLINA COMUM;986;R$/l;2,804;0,11;2,54;3,06;0,36;0,04;2,44;0,07;2,25;2,71;0,03;6;2012
2012-06-10;2012-06-16;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;741;R$/l;2,849;0,14;2,49;3,72;0,38;0,05;2,47;0,09;2,32;2,76;0,04;6;2012
2012-06-10;2012-06-16;SUDESTE;SAO PAULO;GASOLINA COMUM;2375;R$/l;2,64;0,11;2,199;3,4;0,38;0,04;2,26;0,06;2,01;2,53;0,03;6;2012
2012-06-17;2012-06-23;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,828;0,09;2,69;3,11;0,33;0,03;2,5;0,07;2,2;2,74;0,03;6;2012
2012-06-17;2012-06-23;SUDESTE;MINAS GERAIS;GASOLINA COMUM;987;R$/l;2,816;0,1;2,579;3,09;0,37;0,04;2,45;0,07;2,3;2,7;0,03;6;2012
2012-06-17;2012-06-23;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;737;R$/l;2,855;0,13;2,499;3,71;0,37;0,04;2,49;0,08;2,33;2,74;0,03;6;2012
2012-06-17;2012-06-23;SUDESTE;SAO PAULO;GASOLINA COMUM;2374;R$/l;2,63;0,12;2,199;3,0;0,37;0,04;2,26;0,06;2,01;2,53;0,03;6;2012
2012-06-24;2012-06-30;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,824;0,09;2,69;3,11;0,33;0,03;2,5;0,07;2,2;2,74;0,03;6;2012
2012-06-24;2012-06-30;SUDESTE;MINAS GERAIS;GASOLINA COMUM;984;R$/l;2,805;0,1;2,569;3,09;0,37;0,04;2,44;0,07;2,3;2,7;0,03;6;2012
2012-06-24;2012-06-30;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;741;R$/l;2,855;0,13;2,499;3,71;0,37;0,04;2,48;0,08;2,31;2,74;0,03;6;2012
2012-06-24;2012-06-30;SUDESTE;SAO PAULO;GASOLINA COMUM;2376;R$/l;2,637;0,11;2,199;3,3;0,38;0,04;2,25;0,06;2,01;2,53;0,03;6;2012
2012-07-01;2012-07-07;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,824;0,09;2,72;3,11;0,32;0,03;2,5;0,07;2,37;2,74;0,03;7;2012
2012-07-01;2012-07-07;SUDESTE;MINAS GERAIS;GASOLINA COMUM;985;R$/l;2,806;0,1;2,569;3,09;0,36;0,04;2,44;0,07;2,3;2,7;0,03;7;2012
2012-07-01;2012-07-07;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;738;R$/l;2,851;0,13;2,57;3,71;0,37;0,05;2,48;0,08;2,33;2,73;0,03;7;2012
2012-07-01;2012-07-07;SUDESTE;SAO PAULO;GASOLINA COMUM;2376;R$/l;2,624;0,11;2,199;2,9;0,37;0,04;2,25;0,06;2,03;2,57;0,03;7;2012
2012-07-08;2012-07-14;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,853;0,08;2,69;3,11;0,32;0,03;2,53;0,06;2,37;2,74;0,02;7;2012
2012-07-08;2012-07-14;SUDESTE;MINAS GERAIS;GASOLINA COMUM;984;R$/l;2,798;0,11;2,569;3,09;0,36;0,04;2,44;0,07;2,3;2,7;0,03;7;2012
2012-07-08;2012-07-14;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,848;0,13;2,559;3,71;0,38;0,05;2,47;0,08;2,34;2,73;0,03;7;2012
2012-07-08;2012-07-14;SUDESTE;SAO PAULO;GASOLINA COMUM;2374;R$/l;2,636;0,11;2,199;3,0;0,38;0,04;2,26;0,06;2,02;2,7;0,03;7;2012
2012-07-15;2012-07-21;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,886;0,06;2,72;3,11;0,34;0,02;2,54;0,06;2,37;2,74;0,02;7;2012
2012-07-15;2012-07-21;SUDESTE;MINAS GERAIS;GASOLINA COMUM;987;R$/l;2,812;0,11;2,56;3,28;0,36;0,04;2,45;0,07;2,29;2,7;0,03;7;2012
2012-07-15;2012-07-21;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,856;0,14;2,569;3,73;0,37;0,05;2,48;0,08;2,33;2,7;0,03;7;2012
2012-07-15;2012-07-21;SUDESTE;SAO PAULO;GASOLINA COMUM;2372;R$/l;2,632;0,11;2,199;3,3;0,38;0,04;2,26;0,06;2,03;2,52;0,03;7;2012
2012-07-22;2012-07-28;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;188;R$/l;2,845;0,09;2,72;3,05;0,3;0,03;2,54;0,06;2,36;2,74;0,02;7;2012
2012-07-22;2012-07-28;SUDESTE;MINAS GERAIS;GASOLINA COMUM;985;R$/l;2,799;0,11;2,537;3,09;0,36;0,04;2,44;0,07;2,29;2,7;0,03;7;2012
2012-07-22;2012-07-28;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;740;R$/l;2,853;0,13;2,569;3,74;0,38;0,05;2,48;0,08;2,32;2,7;0,03;7;2012
2012-07-22;2012-07-28;SUDESTE;SAO PAULO;GASOLINA COMUM;2372;R$/l;2,63;0,12;2,199;3,4;0,38;0,04;2,25;0,06;2,03;2,52;0,03;7;2012
2012-07-29;2012-08-04;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;188;R$/l;2,894;0,06;2,72;3,05;0,34;0,02;2,55;0,05;2,37;2,68;0,02;7;2012
2012-07-29;2012-08-04;SUDESTE;MINAS GERAIS;GASOLINA COMUM;987;R$/l;2,801;0,11;2,398;3,09;0,36;0,04;2,44;0,08;2,1;2,77;0,03;7;2012
2012-07-29;2012-08-04;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;738;R$/l;2,85;0,14;2,569;3,73;0,37;0,05;2,48;0,08;2,34;2,72;0,03;7;2012
2012-07-29;2012-08-04;SUDESTE;SAO PAULO;GASOLINA COMUM;2378;R$/l;2,61;0,11;2,199;2,93;0,36;0,04;2,25;0,06;2,03;2,6;0,03;7;2012
2012-08-05;2012-08-11;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;188;R$/l;2,892;0,06;2,69;3,05;0,34;0,02;2,55;0,05;2,37;2,68;0,02;8;2012
2012-08-05;2012-08-11;SUDESTE;MINAS GERAIS;GASOLINA COMUM;986;R$/l;2,798;0,11;2,556;3,09;0,36;0,04;2,44;0,07;2,28;2,77;0,03;8;2012
2012-08-05;2012-08-11;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,844;0,14;2,579;3,74;0,37;0,05;2,47;0,08;2,31;2,72;0,03;8;2012
2012-08-05;2012-08-11;SUDESTE;SAO PAULO;GASOLINA COMUM;2376;R$/l;2,628;0,11;2,249;3,3;0,38;0,04;2,25;0,06;2,07;2,6;0,03;8;2012
2012-08-12;2012-08-18;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,893;0,06;2,68;3,05;0,35;0,02;2,54;0,06;2,35;2,65;0,02;8;2012
2012-08-12;2012-08-18;SUDESTE;MINAS GERAIS;GASOLINA COMUM;985;R$/l;2,805;0,11;2,517;3,2;0,36;0,04;2,45;0,07;2,25;2,7;0,03;8;2012
2012-08-12;2012-08-18;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,857;0,13;2,569;3,74;0,37;0,05;2,49;0,08;2,2;2,72;0,03;8;2012
2012-08-12;2012-08-18;SUDESTE;SAO PAULO;GASOLINA COMUM;2375;R$/l;2,626;0,11;2,249;3,0;0,38;0,04;2,25;0,06;2,0;2,58;0,03;8;2012
2012-08-19;2012-08-25;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,892;0,06;2,68;3,05;0,35;0,02;2,54;0,06;2,35;2,65;0,02;8;2012
2012-08-19;2012-08-25;SUDESTE;MINAS GERAIS;GASOLINA COMUM;984;R$/l;2,805;0,1;2,556;3,2;0,36;0,04;2,44;0,07;2,29;2,7;0,03;8;2012
2012-08-19;2012-08-25;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;740;R$/l;2,848;0,13;2,579;3,74;0,37;0,05;2,48;0,08;2,2;2,72;0,03;8;2012
2012-08-19;2012-08-25;SUDESTE;SAO PAULO;GASOLINA COMUM;2376;R$/l;2,62;0,11;2,249;3,0;0,37;0,04;2,25;0,06;2,0;2,47;0,03;8;2012
2012-08-26;2012-09-01;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,889;0,06;2,65;3,05;0,34;0,02;2,55;0,06;2,35;2,66;0,02;8;2012
2012-08-26;2012-09-01;SUDESTE;MINAS GERAIS;GASOLINA COMUM;984;R$/l;2,794;0,11;2,45;3,2;0,36;0,04;2,44;0,07;2,04;2,72;0,03;8;2012
2012-08-26;2012-09-01;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;738;R$/l;2,846;0,14;2,499;3,74;0,36;0,05;2,48;0,08;2,31;2,73;0,03;8;2012
2012-08-26;2012-09-01;SUDESTE;SAO PAULO;GASOLINA COMUM;2377;R$/l;2,619;0,11;2,249;3,3;0,37;0,04;2,25;0,06;2,0;2,48;0,03;8;2012
2012-09-02;2012-09-08;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,888;0,07;2,65;3,05;0,34;0,02;2,55;0,07;2,35;2,66;0,03;9;2012
2012-09-02;2012-09-08;SUDESTE;MINAS GERAIS;GASOLINA COMUM;983;R$/l;2,798;0,11;2,55;3,2;0,35;0,04;2,45;0,07;2,22;2,72;0,03;9;2012
2012-09-02;2012-09-08;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;738;R$/l;2,845;0,14;2,579;3,74;0,37;0,05;2,47;0,08;2,33;2,83;0,03;9;2012
2012-09-02;2012-09-08;SUDESTE;SAO PAULO;GASOLINA COMUM;2377;R$/l;2,625;0,12;2,249;3,4;0,38;0,04;2,25;0,06;2,0;2,48;0,03;9;2012
2012-09-09;2012-09-15;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,862;0,08;2,68;3,05;0,33;0,03;2,53;0,06;2,35;2,66;0,02;9;2012
2012-09-09;2012-09-15;SUDESTE;MINAS GERAIS;GASOLINA COMUM;983;R$/l;2,788;0,11;2,529;3,2;0,34;0,04;2,45;0,07;2,27;2,72;0,03;9;2012
2012-09-09;2012-09-15;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;737;R$/l;2,854;0,14;2,559;3,77;0,37;0,05;2,48;0,08;2,14;2,71;0,03;9;2012
2012-09-09;2012-09-15;SUDESTE;SAO PAULO;GASOLINA COMUM;2379;R$/l;2,618;0,11;2,249;3,0;0,37;0,04;2,25;0,06;2,1;2,48;0,03;9;2012
2012-09-16;2012-09-22;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,847;0,08;2,68;3,05;0,32;0,03;2,53;0,06;2,35;2,66;0,02;9;2012
2012-09-16;2012-09-22;SUDESTE;MINAS GERAIS;GASOLINA COMUM;983;R$/l;2,792;0,11;2,529;3,2;0,35;0,04;2,45;0,07;2,27;2,72;0,03;9;2012
2012-09-16;2012-09-22;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;740;R$/l;2,857;0,13;2,579;3,77;0,38;0,05;2,48;0,08;2,14;2,71;0,03;9;2012
2012-09-16;2012-09-22;SUDESTE;SAO PAULO;GASOLINA COMUM;2376;R$/l;2,633;0,11;2,279;3,0;0,38;0,04;2,25;0,06;2,1;2,48;0,03;9;2012
2012-09-23;2012-09-29;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,831;0,09;2,68;3,05;0,31;0,03;2,52;0,06;2,34;2,66;0,02;9;2012
2012-09-23;2012-09-29;SUDESTE;MINAS GERAIS;GASOLINA COMUM;982;R$/l;2,79;0,11;2,549;3,09;0,35;0,04;2,44;0,06;2,27;2,72;0,03;9;2012
2012-09-23;2012-09-29;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,851;0,13;2,569;3,77;0,37;0,05;2,48;0,08;2,15;2,67;0,03;9;2012
2012-09-23;2012-09-29;SUDESTE;SAO PAULO;GASOLINA COMUM;2380;R$/l;2,635;0,11;2,279;3,3;0,38;0,04;2,25;0,06;2,1;2,6;0,03;9;2012
2012-09-30;2012-10-06;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,824;0,09;2,68;3,05;0,3;0,03;2,52;0,06;2,34;2,66;0,02;9;2012
2012-09-30;2012-10-06;SUDESTE;MINAS GERAIS;GASOLINA COMUM;982;R$/l;2,783;0,12;2,549;3,07;0,34;0,04;2,44;0,07;2,24;2,72;0,03;9;2012
2012-09-30;2012-10-06;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;740;R$/l;2,846;0,13;2,499;3,77;0,37;0,05;2,47;0,09;2,31;2,67;0,04;9;2012
2012-09-30;2012-10-06;SUDESTE;SAO PAULO;GASOLINA COMUM;2377;R$/l;2,622;0,11;2,189;3,0;0,37;0,04;2,25;0,06;2,02;2,6;0,03;9;2012
2012-10-07;2012-10-13;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;189;R$/l;2,826;0,09;2,68;3,05;0,32;0,03;2,5;0,06;2,33;2,66;0,02;10;2012
2012-10-07;2012-10-13;SUDESTE;MINAS GERAIS;GASOLINA COMUM;985;R$/l;2,811;0,1;2,549;3,2;0,37;0,04;2,44;0,07;2,29;2,74;0,03;10;2012
2012-10-07;2012-10-13;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;739;R$/l;2,857;0,14;2,569;3,8;0,37;0,05;2,49;0,08;2,32;2,67;0,03;10;2012
2012-10-07;2012-10-13;SUDESTE;SAO PAULO;GASOLINA COMUM;2377;R$/l;2,624;0,11;2,189;2,9;0,37;0,04;2,25;0,06;2,01;2,47;0,03;10;2012
2012-10-14;2012-10-20;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;188;R$/l;2,825;0,09;2,68;3,05;0,32;0,03;2,5;0,06;2,33;2,66;0,02;10;2012
2012-10-14;2012-10-20;SUDESTE;MINAS GERAIS;GASOLINA COMUM;982;R$/l;2,799;0,11;2,549;3,2;0,36;0,04;2,44;0,06;2,29;2,74;0,03;10;2012
2012-10-14;2012-10-20;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;740;R$/l;2,853;0,13;2,599;3,8;0,37;0,05;2,48;0,08;2,32;2,68;0,03;10;2012
2012-10-14;2012-10-20;SUDESTE;SAO PAULO;GASOLINA COMUM;2380;R$/l;2,634;0,12;2,189;3,4;0,39;0,04;2,24;0,06;2,01;2,51;0,03;10;2012
