DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
2009-05-10;2009-05-16;SUL;SANTA CATARINA;GASOLINA COMUM;393;R$/l;2,509;0,09;2,19;2,81;0,35;0,04;2,16;0,04;2,03;2,29;0,02;5;2009
2009-05-17;2009-05-23;SUL;PARANA;GASOLINA COMUM;567;R$/l;2,422;0,12;2,179;2,85;0,25;0,05;2,17;0,05;2,02;2,3;0,02;5;2009
2009-05-17;2009-05-23;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;616;R$/l;2,526;0,11;2,239;2,84;0,35;0,04;2,17;0,06;2,02;2,36;0,02;5;2009
2009-05-17;2009-05-23;SUL;SANTA CATARINA;GASOLINA COMUM;394;R$/l;2,51;0,09;2,18;2,81;0,36;0,04;2,15;0,04;2,04;2,27;0,02;5;2009
2009-05-24;2009-05-30;SUL;PARANA;GASOLINA COMUM;567;R$/l;2,418;0,12;2,17;2,85;0,26;0,05;2,16;0,05;2,03;2,29;0,02;5;2009
2009-05-24;2009-05-30;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;622;R$/l;2,532;0,11;2,34;2,84;0,36;0,04;2,17;0,06;2,01;2,35;0,03;5;2009
2009-05-24;2009-05-30;SUL;SANTA CATARINA;GASOLINA COMUM;390;R$/l;2,495;0,1;2,18;2,81;0,35;0,04;2,15;0,04;2,05;2,26;0,02;5;2009
2009-05-31;2009-06-06;SUL;PARANA;GASOLINA COMUM;568;R$/l;2,393;0,13;2,15;2,85;0,24;0,06;2,15;0,05;2,06;2,35;0,02;5;2009
2009-05-31;2009-06-06;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;615;R$/l;2,519;0,11;2,319;2,84;0,35;0,04;2,17;0,05;2,05;2,36;0,02;5;2009
2009-05-31;2009-06-06;SUL;SANTA CATARINA;GASOLINA COMUM;396;R$/l;2,491;0,1;2,17;2,81;0,34;0,04;2,15;0,04;2,02;2,3;0,02;5;2009
2009-06-07;2009-06-13;SUL;PARANA;GASOLINA COMUM;565;R$/l;2,499;0,09;2,179;2,85;0,34;0,04;2,16;0,05;2,04;2,35;0,02;6;2009
2009-06-07;2009-06-13;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;613;R$/l;2,512;0,12;2,279;2,84;0,35;0,05;2,16;0,05;2,03;2,37;0,02;6;2009
2009-06-07;2009-06-13;SUL;SANTA CATARINA;GASOLINA COMUM;395;R$/l;2,48;0,1;2,149;2,81;0,34;0,04;2,14;0,04;2,03;2,28;0,02;6;2009
2009-06-14;2009-06-20;SUL;PARANA;GASOLINA COMUM;571;R$/l;2,488;0,09;2,219;2,85;0,31;0,04;2,17;0,05;2,02;2,3;0,02;6;2009
2009-06-14;2009-06-20;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;616;R$/l;2,502;0,12;2,29;2,84;0,34;0,05;2,16;0,06;2,01;2,37;0,03;6;2009
2009-06-14;2009-06-20;SUL;SANTA CATARINA;GASOLINA COMUM;394;R$/l;2,486;0,1;2,199;2,81;0,34;0,04;2,14;0,04;2,02;2,32;0,02;6;2009
2009-06-21;2009-06-27;SUL;PARANA;GASOLINA COMUM;569;R$/l;2,473;0,1;2,219;2,85;0,3;0,04;2,17;0,05;2,04;2,32;0,02;6;2009
2009-06-21;2009-06-27;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;614;R$/l;2,499;0,12;2,299;2,84;0,34;0,05;2,16;0,06;2,01;2,37;0,03;6;2009
2009-06-21;2009-06-27;SUL;SANTA CATARINA;GASOLINA COMUM;396;R$/l;2,477;0,1;2,139;2,81;0,34;0,04;2,14;0,04;2,02;2,27;0,02;6;2009
2009-06-28;2009-07-04;SUL;PARANA;GASOLINA COMUM;565;R$/l;2,462;0,09;2,25;2,85;0,29;0,04;2,17;0,04;1,96;2,31;0,02;6;2009
2009-06-28;2009-07-04;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;616;R$/l;2,526;0,11;2,259;2,84;0,37;0,04;2,16;0,05;2,02;2,37;0,02;6;2009
2009-06-28;2009-07-04;SUL;SANTA CATARINA;GASOLINA COMUM;395;R$/l;2,485;0,1;2,129;2,81;0,35;0,04;2,14;0,04;2,03;2,28;0,02;6;2009
2009-07-05;2009-07-11;SUL;PARANA;GASOLINA COMUM;567;R$/l;2,475;0,08;2,25;2,85;0,29;0,03;2,18;0,04;2,04;2,29;0,02;7;2009
2009-07-05;2009-07-11;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;616;R$/l;2,54;0,1;2,349;2,84;0,36;0,04;2,18;0,05;2,02;2,38;0,02;7;2009
2009-07-05;2009-07-11;SUL;SANTA CATARINA;GASOLINA COMUM;395;R$/l;2,486;0,1;2,099;2,81;0,36;0,04;2,13;0,04;2,02;2,28;0,02;7;2009
2009-07-12;2009-07-18;SUL;PARANA;GASOLINA COMUM;569;R$/l;2,47;0,08;2,27;2,85;0,28;0,03;2,19;0,04;2,06;2,35;0,02;7;2009
2009-07-12;2009-07-18;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;615;R$/l;2,539;0,1;2,34;2,84;0,35;0,04;2,18;0,05;2,03;2,39;0,02;7;2009
2009-07-12;2009-07-18;SUL;SANTA CATARINA;GASOLINA COMUM;396;R$/l;2,479;0,1;2,089;2,81;0,34;0,04;2,13;0,04;2,03;2,24;0,02;7;2009
2009-07-19;2009-07-25;SUL;PARANA;GASOLINA COMUM;567;R$/l;2,477;0,08;2,25;2,7;0,28;0,03;2,2;0,04;2,02;2,35;0,02;7;2009
2009-07-19;2009-07-25;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;615;R$/l;2,553;0,09;2,36;2,84;0,36;0,04;2,19;0,05;2,03;2,41;0,02;7;2009
2009-07-19;2009-07-25;SUL;SANTA CATARINA;GASOLINA COMUM;394;R$/l;2,471;0,1;2,089;2,81;0,33;0,04;2,14;0,05;1,99;2,3;0,02;7;2009
2009-07-26;2009-08-01;SUL;PARANA;GASOLINA COMUM;566;R$/l;2,469;0,08;2,25;2,7;0,28;0,03;2,19;0,05;2,04;2,35;0,02;7;2009
2009-07-26;2009-08-01;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;617;R$/l;2,565;0,09;2,34;2,84;0,38;0,04;2,18;0,05;2,03;2,41;0,02;7;2009
2009-07-26;2009-08-01;SUL;SANTA CATARINA;GASOLINA COMUM;396;R$/l;2,468;0,1;2,088;2,81;0,33;0,04;2,14;0,04;2,02;2,3;0,02;7;2009
2009-08-02;2009-08-08;SUL;PARANA;GASOLINA COMUM;565;R$/l;2,463;0,09;2,268;2,69;0,27;0,04;2,2;0,04;2,04;2,35;0,02;8;2009
2009-08-02;2009-08-08;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;614;R$/l;2,579;0,08;2,369;2,84;0,39;0,03;2,19;0,05;2,01;2,38;0,02;8;2009
2009-08-02;2009-08-08;SUL;SANTA CATARINA;GASOLINA COMUM;395;R$/l;2,476;0,1;2,089;2,74;0,34;0,04;2,14;0,04;2,0;2,26;0,02;8;2009
2009-08-09;2009-08-15;SUL;PARANA;GASOLINA COMUM;568;R$/l;2,466;0,08;2,249;2,7;0,26;0,03;2,2;0,04;2,07;2,35;0,02;8;2009
2009-08-09;2009-08-15;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;616;R$/l;2,581;0,08;2,34;2,84;0,39;0,03;2,19;0,05;2,07;2,38;0,02;8;2009
2009-08-09;2009-08-15;SUL;SANTA CATARINA;GASOLINA COMUM;390;R$/l;2,485;0,09;2,049;2,74;0,35;0,04;2,14;0,05;1,94;2,26;0,02;8;2009
2009-08-30;2009-09-05;SUL;PARANA;GASOLINA COMUM;134;R$/l;2,436;0,1;2,25;2,7;0,25;0,04;2,19;0,05;2,1;2,35;0,02;8;2009
2009-08-30;2009-09-05;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;129;R$/l;2,509;0,09;2,35;2,78;0,33;0,04;2,18;0,07;1,83;2,5;0,03;8;2009
2009-08-30;2009-09-05;SUL;SANTA CATARINA;GASOLINA COMUM;95;R$/l;2,503;0,04;2,41;2,6;0,34;0,02;2,16;0,08;2,04;2,46;0,04;8;2009
2009-09-06;2009-09-12;SUL;PARANA;GASOLINA COMUM;143;R$/l;2,479;0,07;2,299;2,68;0,26;0,03;2,22;0,04;2,11;2,29;0,02;9;2009
2009-09-06;2009-09-12;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;149;R$/l;2,5;0,08;2,3;2,78;0,33;0,03;2,17;0,07;2,07;2,57;0,03;9;2009
2009-09-06;2009-09-12;SUL;SANTA CATARINA;GASOLINA COMUM;92;R$/l;2,489;0,05;2,389;2,6;0,33;0,02;2,16;0,07;2,04;2,45;0,03;9;2009
2009-09-13;2009-09-19;SUL;PARANA;GASOLINA COMUM;249;R$/l;2,466;0,09;2,29;2,9;0,26;0,04;2,2;0,04;2,13;2,3;0,02;9;2009
2009-09-13;2009-09-19;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;177;R$/l;2,519;0,09;2,279;2,79;0,34;0,04;2,18;0,06;2,08;2,39;0,02;9;2009
2009-09-13;2009-09-19;SUL;SANTA CATARINA;GASOLINA COMUM;174;R$/l;2,503;0,1;2,359;3,0;0,34;0,04;2,16;0,04;2,04;2,26;0,02;9;2009
2009-09-20;2009-09-26;SUL;PARANA;GASOLINA COMUM;248;R$/l;2,46;0,09;2,27;2,68;0,26;0,04;2,2;0,04;2,08;2,29;0,02;9;2009
2009-09-20;2009-09-26;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;119;R$/l;2,504;0,1;2,279;2,79;0,32;0,04;2,18;0,06;2,02;2,32;0,03;9;2009
2009-09-20;2009-09-26;SUL;SANTA CATARINA;GASOLINA COMUM;173;R$/l;2,499;0,08;2,35;2,7;0,35;0,03;2,15;0,04;2,04;2,24;0,02;9;2009
2009-09-27;2009-10-03;SUL;PARANA;GASOLINA COMUM;276;R$/l;2,438;0,08;2,299;2,69;0,24;0,03;2,2;0,04;2,09;2,3;0,02;9;2009
2009-09-27;2009-10-03;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;217;R$/l;2,521;0,09;2,249;2,78;0,33;0,04;2,19;0,06;2,08;2,37;0,03;9;2009
2009-09-27;2009-10-03;SUL;SANTA CATARINA;GASOLINA COMUM;154;R$/l;2,496;0,08;2,36;2,7;0,35;0,03;2,14;0,06;2,04;2,46;0,03;9;2009
2009-10-04;2009-10-10;SUL;PARANA;GASOLINA COMUM;326;R$/l;2,501;0,08;2,319;2,7;0,28;0,03;2,23;0,05;2,13;2,5;0,02;10;2009
2009-10-04;2009-10-10;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;255;R$/l;2,605;0,08;2,298;2,82;0,4;0,03;2,2;0,06;2,08;2,38;0,03;10;2009
2009-10-04;2009-10-10;SUL;SANTA CATARINA;GASOLINA COMUM;217;R$/l;2,513;0,07;2,119;2,7;0,35;0,03;2,16;0,06;2,0;2,32;0,03;10;2009
2009-10-11;2009-10-17;SUL;PARANA;GASOLINA COMUM;374;R$/l;2,514;0,08;2,241;2,97;0,28;0,03;2,24;0,05;1,78;2,33;0,02;10;2009
2009-10-11;2009-10-17;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;312;R$/l;2,578;0,1;2,074;2,84;0,35;0,04;2,23;0,05;2,03;2,37;0,02;10;2009
2009-10-11;2009-10-17;SUL;SANTA CATARINA;GASOLINA COMUM;178;R$/l;2,568;0,06;2,379;2,74;0,37;0,02;2,19;0,05;2,02;2,29;0,02;10;2009
2009-10-18;2009-10-24;SUL;PARANA;GASOLINA COMUM;431;R$/l;2,525;0,07;2,257;2,7;0,27;0,03;2,25;0,04;2,07;2,39;0,02;10;2009
2009-10-18;2009-10-24;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;383;R$/l;2,564;0,11;2,074;3,0;0,34;0,04;2,22;0,06;2,09;2,56;0,03;10;2009
2009-10-18;2009-10-24;SUL;SANTA CATARINA;GASOLINA COMUM;128;R$/l;2,555;0,05;2,39;2,74;0,36;0,02;2,2;0,04;2,07;2,27;0,02;10;2009
2009-10-25;2009-10-31;SUL;PARANA;GASOLINA COMUM;470;R$/l;2,529;0,07;2,289;2,99;0,27;0,03;2,26;0,07;1,66;2,42;0,03;10;2009
2009-10-25;2009-10-31;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;460;R$/l;2,582;0,1;2,242;3,26;0,35;0,04;2,23;0,07;1,62;2,58;0,03;10;2009
2009-10-25;2009-10-31;SUL;SANTA CATARINA;GASOLINA COMUM;205;R$/l;2,568;0,05;2,39;2,74;0,36;0,02;2,2;0,05;2,07;2,35;0,02;10;2009
2009-11-01;2009-11-07;SUL;PARANA;GASOLINA COMUM;483;R$/l;2,536;0,09;1,963;3,5;0,28;0,03;2,26;0,05;1,75;2,42;0,02;11;2009
2009-11-01;2009-11-07;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;443;R$/l;2,568;0,1;2,379;2,89;0,33;0,04;2,24;0,06;2,11;2,58;0,03;11;2009
2009-11-01;2009-11-07;SUL;SANTA CATARINA;GASOLINA COMUM;208;R$/l;2,594;0,07;2,359;2,74;0,4;0,03;2,19;0,08;1,67;2,35;0,04;11;2009
2009-11-08;2009-11-14;SUL;PARANA;GASOLINA COMUM;498;R$/l;2,544;0,07;2,359;2,8;0,28;0,03;2,27;0,04;2,15;2,39;0,02;11;2009
2009-11-08;2009-11-14;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;500;R$/l;2,588;0,09;2,37;2,85;0,35;0,03;2,23;0,06;2,12;2,52;0,02;11;2009
2009-11-08;2009-11-14;SUL;SANTA CATARINA;GASOLINA COMUM;236;R$/l;2,595;0,08;2,39;2,99;0,38;0,03;2,21;0,04;2,1;2,29;0,02;11;2009
2009-11-15;2009-11-21;SUL;PARANA;GASOLINA COMUM;457;R$/l;2,552;0,07;2,259;2,85;0,28;0,03;2,27;0,05;2,14;2,51;0,02;11;2009
2009-11-15;2009-11-21;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;475;R$/l;2,588;0,08;2,41;2,86;0,36;0,03;2,23;0,05;2,12;2,48;0,02;11;2009
2009-11-15;2009-11-21;SUL;SANTA CATARINA;GASOLINA COMUM;249;R$/l;2,604;0,07;2,399;2,74;0,37;0,03;2,24;0,04;2,08;2,38;0,02;11;2009
2009-11-22;2009-11-28;SUL;PARANA;GASOLINA COMUM;523;R$/l;2,556;0,07;2,35;2,83;0,28;0,03;2,27;0,05;2,15;2,43;0,02;11;2009
2009-11-22;2009-11-28;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;485;R$/l;2,593;0,08;2,419;2,84;0,34;0,03;2,25;0,05;2,12;2,48;0,02;11;2009
2009-11-22;2009-11-28;SUL;SANTA CATARINA;GASOLINA COMUM;238;R$/l;2,611;0,07;2,389;2,74;0,38;0,03;2,23;0,04;2,12;2,33;0,02;11;2009
2009-11-29;2009-12-05;SUL;PARANA;GASOLINA COMUM;519;R$/l;2,553;0,08;2,359;2,84;0,29;0,03;2,26;0,04;2,12;2,42;0,02;11;2009
2009-11-29;2009-12-05;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;464;R$/l;2,586;0,09;2,39;2,85;0,34;0,03;2,24;0,06;2,09;2,6;0,03;11;2009
2009-11-29;2009-12-05;SUL;SANTA CATARINA;GASOLINA COMUM;293;R$/l;2,619;0,07;2,439;2,96;0,39;0,03;2,23;0,05;1,83;2,42;0,02;11;2009
2009-12-06;2009-12-12;SUL;PARANA;GASOLINA COMUM;524;R$/l;2,545;0,08;2,35;2,85;0,28;0,03;2,27;0,04;2,13;2,42;0,02;12;2009
2009-12-06;2009-12-12;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;584;R$/l;2,581;0,1;2,228;2,99;0,34;0,04;2,24;0,06;2,01;2,48;0,02;12;2009
2009-12-06;2009-12-12;SUL;SANTA CATARINA;GASOLINA COMUM;349;R$/l;2,613;0,08;2,159;2,76;0,38;0,03;2,23;0,04;2,12;2,33;0,02;12;2009
2009-12-13;2009-12-19;SUL;PARANA;GASOLINA COMUM;487;R$/l;2,548;0,08;2,359;2,83;0,28;0,03;2,27;0,04;2,17;2,42;0,02;12;2009
2009-12-13;2009-12-19;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;544;R$/l;2,573;0,1;2,37;2,84;0,34;0,04;2,24;0,06;2,09;2,6;0,03;12;2009
2009-12-13;2009-12-19;SUL;SANTA CATARINA;GASOLINA COMUM;345;R$/l;2,615;0,08;2,399;2,9;0,38;0,03;2,24;0,04;2,08;2,47;0,02;12;2009
2009-12-20;2009-12-26;SUL;PARANA;GASOLINA COMUM;521;R$/l;2,554;0,08;2,359;2,8;0,29;0,03;2,27;0,04;2,14;2,45;0,02;12;2009
2009-12-20;2009-12-26;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;599;R$/l;2,564;0,11;2,37;2,87;0,33;0,04;2,23;0,06;2,1;2,48;0,03;12;2009
2009-12-20;2009-12-26;SUL;SANTA CATARINA;GASOLINA COMUM;343;R$/l;2,605;0,08;2,29;2,76;0,38;0,03;2,23;0,04;2,13;2,51;0,02;12;2009
2009-12-27;2010-01-02;SUL;PARANA;GASOLINA COMUM;481;R$/l;2,557;0,08;2,369;2,83;0,27;0,03;2,28;0,04;2,19;2,59;0,02;12;2009
2009-12-27;2010-01-02;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;586;R$/l;2,564;0,11;2,37;2,99;0,33;0,04;2,24;0,06;2,09;2,48;0,02;12;2009
2009-12-27;2010-01-02;SUL;SANTA CATARINA;GASOLINA COMUM;324;R$/l;2,626;0,09;2,068;3,3;0,38;0,04;2,25;0,05;2,13;2,49;0,02;12;2009
2010-01-03;2010-01-09;SUL;PARANA;GASOLINA COMUM;480;R$/l;2,572;0,08;2,369;2,8;0,28;0,03;2,29;0,04;2,17;2,47;0,02;1;2010
2010-01-03;2010-01-09;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;598;R$/l;2,567;0,11;2,257;2,91;0,33;0,04;2,24;0,06;1,77;2,57;0,03;1;2010
2010-01-03;2010-01-09;SUL;SANTA CATARINA;GASOLINA COMUM;330;R$/l;2,625;0,07;2,25;2,76;0,36;0,03;2,26;0,04;2,17;2,51;0,02;1;2010
2010-01-10;2010-01-16;SUL;PARANA;GASOLINA COMUM;482;R$/l;2,588;0,08;2,379;2,85;0,29;0,03;2,3;0,05;2,04;2,5;0,02;1;2010
2010-01-10;2010-01-16;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;594;R$/l;2,607;0,1;2,319;2,87;0,35;0,04;2,26;0,06;2,11;2,57;0,03;1;2010
2010-01-10;2010-01-16;SUL;SANTA CATARINA;GASOLINA COMUM;351;R$/l;2,649;0,06;2,439;2,8;0,37;0,02;2,28;0,04;2,17;2,58;0,02;1;2010
2010-01-17;2010-01-23;SUL;PARANA;GASOLINA COMUM;505;R$/l;2,595;0,08;2,39;2,89;0,3;0,03;2,3;0,04;2,19;2,5;0,02;1;2010
2010-01-17;2010-01-23;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;605;R$/l;2,62;0,09;2,35;2,86;0,36;0,04;2,26;0,05;2,15;2,52;0,02;1;2010
2010-01-17;2010-01-23;SUL;SANTA CATARINA;GASOLINA COMUM;345;R$/l;2,651;0,08;2,45;2,8;0,38;0,03;2,28;0,04;2,16;2,36;0,02;1;2010
2010-01-24;2010-01-30;SUL;PARANA;GASOLINA COMUM;534;R$/l;2,59;0,08;2,389;2,85;0,28;0,03;2,31;0,04;2,22;2,52;0,02;1;2010
2010-01-24;2010-01-30;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;612;R$/l;2,622;0,09;2,35;2,89;0,35;0,04;2,27;0,05;2,12;2,55;0,02;1;2010
2010-01-24;2010-01-30;SUL;SANTA CATARINA;GASOLINA COMUM;382;R$/l;2,652;0,08;2,429;2,8;0,38;0,03;2,27;0,04;2,17;2,44;0,02;1;2010
2010-01-31;2010-02-06;SUL;PARANA;GASOLINA COMUM;512;R$/l;2,614;0,09;2,399;2,9;0,28;0,03;2,33;0,05;2,17;2,58;0,02;1;2010
2010-01-31;2010-02-06;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;559;R$/l;2,626;0,1;2,35;2,89;0,35;0,04;2,28;0,06;2,14;2,54;0,02;1;2010
2010-01-31;2010-02-06;SUL;SANTA CATARINA;GASOLINA COMUM;340;R$/l;2,675;0,1;2,43;3,49;0,38;0,04;2,3;0,04;2,16;2,47;0,02;1;2010
2010-02-07;2010-02-13;SUL;PARANA;GASOLINA COMUM;541;R$/l;2,611;0,1;2,345;2,89;0,29;0,04;2,32;0,06;2,22;2,58;0,02;2;2010
2010-02-07;2010-02-13;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;588;R$/l;2,633;0,09;2,45;2,89;0,36;0,04;2,27;0,06;2,15;2,6;0,03;2;2010
2010-02-07;2010-02-13;SUL;SANTA CATARINA;GASOLINA COMUM;382;R$/l;2,697;0,07;2,44;2,85;0,41;0,03;2,29;0,04;2,15;2,42;0,02;2;2010
2010-02-14;2010-02-20;SUL;PARANA;GASOLINA COMUM;559;R$/l;2,599;0,1;2,179;2,9;0,29;0,04;2,31;0,05;2,21;2,58;0,02;2;2010
2010-02-14;2010-02-20;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;596;R$/l;2,632;0,09;2,45;2,9;0,37;0,04;2,26;0,06;2,08;2,64;0,03;2;2010
2010-02-14;2010-02-20;SUL;SANTA CATARINA;GASOLINA COMUM;390;R$/l;2,695;0,08;2,329;2,96;0,41;0,03;2,28;0,06;2,15;2,66;0,02;2;2010
2010-02-21;2010-02-27;SUL;PARANA;GASOLINA COMUM;544;R$/l;2,569;0,12;2,359;2,9;0,28;0,04;2,29;0,04;2,19;2,47;0,02;2;2010
2010-02-21;2010-02-27;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;591;R$/l;2,633;0,09;2,45;2,9;0,36;0,03;2,27;0,06;2,08;2,46;0,02;2;2010
2010-02-21;2010-02-27;SUL;SANTA CATARINA;GASOLINA COMUM;389;R$/l;2,686;0,08;2,449;2,96;0,42;0,03;2,27;0,04;2,15;2,42;0,02;2;2010
2010-02-28;2010-03-06;SUL;PARANA;GASOLINA COMUM;542;R$/l;2,543;0,12;2,299;2,85;0,27;0,05;2,28;0,04;2,2;2,4;0,02;2;2010
2010-02-28;2010-03-06;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;590;R$/l;2,638;0,09;2,45;2,99;0,37;0,03;2,26;0,06;2,08;2,42;0,02;2;2010
2010-02-28;2010-03-06;SUL;SANTA CATARINA;GASOLINA COMUM;375;R$/l;2,685;0,08;2,39;2,96;0,42;0,03;2,27;0,06;2,15;2,8;0,03;2;2010
2010-03-07;2010-03-13;SUL;PARANA;GASOLINA COMUM;556;R$/l;2,52;0,14;2,27;2,89;0,26;0,05;2,26;0,05;2,05;2,44;0,02;3;2010
2010-03-07;2010-03-13;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;587;R$/l;2,633;0,09;2,45;2,89;0,37;0,03;2,26;0,05;2,1;2,42;0,02;3;2010
2010-03-07;2010-03-13;SUL;SANTA CATARINA;GASOLINA COMUM;378;R$/l;2,653;0,1;2,34;2,96;0,4;0,04;2,25;0,04;2,15;2,34;0,02;3;2010
2010-03-14;2010-03-20;SUL;PARANA;GASOLINA COMUM;554;R$/l;2,495;0,15;2,25;2,85;0,26;0,06;2,24;0,05;2,14;2,42;0,02;3;2010
2010-03-14;2010-03-20;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;605;R$/l;2,634;0,09;2,45;2,89;0,38;0,03;2,25;0,05;2,1;2,42;0,02;3;2010
2010-03-14;2010-03-20;SUL;SANTA CATARINA;GASOLINA COMUM;386;R$/l;2,643;0,11;2,248;2,8;0,4;0,04;2,24;0,04;2,13;2,35;0,02;3;2010
2010-03-21;2010-03-27;SUL;PARANA;GASOLINA COMUM;552;R$/l;2,462;0,16;2,229;2,85;0,25;0,06;2,22;0,06;2,12;2,39;0,03;3;2010
2010-03-21;2010-03-27;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;604;R$/l;2,628;0,09;2,379;2,9;0,38;0,04;2,24;0,06;2,07;2,65;0,02;3;2010
2010-03-21;2010-03-27;SUL;SANTA CATARINA;GASOLINA COMUM;386;R$/l;2,608;0,12;2,259;2,96;0,39;0,04;2,22;0,05;1,91;2,35;0,02;3;2010
2010-03-28;2010-04-03;SUL;PARANA;GASOLINA COMUM;555;R$/l;2,453;0,16;2,25;2,85;0,25;0,06;2,2;0,06;2,11;2,39;0,03;3;2010
2010-03-28;2010-04-03;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;606;R$/l;2,616;0,1;2,27;2,89;0,38;0,04;2,23;0,06;2,07;2,5;0,02;3;2010
2010-03-28;2010-04-03;SUL;SANTA CATARINA;GASOLINA COMUM;385;R$/l;2,571;0,13;2,2;2,96;0,36;0,05;2,21;0,06;2,01;2,51;0,03;3;2010
2010-04-04;2010-04-10;SUL;PARANA;GASOLINA COMUM;552;R$/l;2,447;0,16;2,21;2,85;0,25;0,06;2,2;0,06;2,11;2,36;0,03;4;2010
2010-04-04;2010-04-10;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;609;R$/l;2,614;0,1;2,27;2,9;0,39;0,04;2,23;0,06;2,01;2,39;0,02;4;2010
2010-04-04;2010-04-10;SUL;SANTA CATARINA;GASOLINA COMUM;376;R$/l;2,58;0,13;2,19;2,96;0,38;0,05;2,2;0,05;2,08;2,35;0,02;4;2010
2010-04-11;2010-04-17;SUL;PARANA;GASOLINA COMUM;553;R$/l;2,462;0,14;2,21;2,94;0,27;0,06;2,19;0,06;2,11;2,53;0,03;4;2010
2010-04-11;2010-04-17;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;610;R$/l;2,612;0,09;2,42;2,9;0,4;0,04;2,22;0,06;2,04;2,39;0,03;4;2010
2010-04-11;2010-04-17;SUL;SANTA CATARINA;GASOLINA COMUM;379;R$/l;2,511;0,15;2,16;2,96;0,34;0,06;2,17;0,06;1,89;2,31;0,03;4;2010
2010-04-18;2010-04-24;SUL;PARANA;GASOLINA COMUM;550;R$/l;2,528;0,11;2,239;2,99;0,32;0,04;2,21;0,07;1,64;2,37;0,03;4;2010
2010-04-18;2010-04-24;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;604;R$/l;2,608;0,1;2,419;2,9;0,4;0,04;2,21;0,06;2,06;2,39;0,02;4;2010
2010-04-18;2010-04-24;SUL;SANTA CATARINA;GASOLINA COMUM;385;R$/l;2,512;0,15;2,117;2,99;0,35;0,06;2,16;0,06;2,02;2,51;0,02;4;2010
2010-04-25;2010-05-01;SUL;PARANA;GASOLINA COMUM;556;R$/l;2,556;0,1;2,279;2,94;0,34;0,04;2,22;0,06;2,07;2,53;0,03;4;2010
2010-04-25;2010-05-01;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;607;R$/l;2,581;0,11;2,34;2,87;0,38;0,04;2,2;0,05;2,05;2,41;0,02;4;2010
